source,target,text,url
LuckyWilly69420,trappocamp,💯Retweet to win free pack🤝#moonrocks #moon #thc #cbd #newyear #hightimes #moonlight #marijuana #moonrock #moonshine #themoon #photooftheday #eatyourweed #moonlovers #luna #fullmoon #weed #instamoon #nightsky #newmoon  #moonshots #moonrise #lunar #sky #space #halfmoon #bhfyp https://t.co/EXUvYiPlN4,https://twitter.com/LuckyWilly69420/status/1202006423191855104
Darraghman1,trappocamp,💯Retweet to win free pack🤝#moonrocks #moon #thc #cbd #newyear #hightimes #moonlight #marijuana #moonrock #moonshine #themoon #photooftheday #eatyourweed #moonlovers #luna #fullmoon #weed #instamoon #nightsky #newmoon  #moonshots #moonrise #lunar #sky #space #halfmoon #bhfyp https://t.co/EXUvYiPlN4,https://twitter.com/Darraghman1/status/1202006418846572545
SilvioDelgadoJr,GAUCHOSVILLAGE,"NEW YEAR'S EVE CELEBRATION.
THIS YEAR WE BRING CUBA TO YOU AT GAUCHOS. https://t.co/93UVUnciiD for more details or to buy tickets.

@gauchosvillage #gauchosvillage #onthetable #glendalegalleria #theamericana #brazil #brazilianfood #braziliansteakhouse  #NEWYEAR https://t.co/13XRIBO8Sq",https://twitter.com/SilvioDelgadoJr/status/1202005458363412480
DubStep_Edm_,whitney__ann,#TheBigBang #NYE #Music #EDM #Dub #Dubstep #NewYear #Headbangers #Fire #BassHouse #Riddim #House #Bars #PLUR #PLURR #RavetoGrave #Raver,https://twitter.com/DubStep_Edm_/status/1202004519296602112
IonesiDavid,NonZeroDay_ttv,"Start the year the right way. By winning $420 on 01.01.2020. 
Big thank you to all my loyal viewers.. for a wonderful year together and I hope we'll have an even better one in 2020. 
https://t.co/VcbYTueeC9 
#giveaway #newyear",https://twitter.com/IonesiDavid/status/1202004218493784065
GraceMurphy2,NYFRSselbyCSO,1st time I've seen our newly wrapped #bewateraware #fire engine! Brilliantly simple way of getting #safety messages across. If u see them about around #York over the #festiveseason give them a wave &amp; please take heed of our #advice this #Christmas &amp; #newyear #watersafety 💧❄🚒🎄 https://t.co/PjdYchwBp1,https://twitter.com/GraceMurphy2/status/1202002771223961600
MardenRussetsHC,ChargedHockey23,"🌟NEW YEAR CAMP DETAILS🌟

It’s time to say 👋 to the #NewYear 2020 #ChargedHockey Camp❗️

🙌 We can’t wait to get back to @HolcombeHC for a special 1️⃣-Day ⚡️ camp on Jan 3️⃣

Head to https://t.co/sgkIcrgI0c to 📝 with our early-bird 🐥 rate❗️

#ChargeYourGame #HockeyFamily https://t.co/GD5yiYJJ3h",https://twitter.com/MardenRussetsHC/status/1202000780607275008
oce2005,Ruslan_Baisarov,Pre-New Year’s Eve Moscow from height of the bird’s flight 🇷🇺 #Moscow #city #NewYear #Russia #flightstories https://t.co/sQuMbtcoPU,https://twitter.com/oce2005/status/1201996508775747586
LarrySewell,PerformancePOil,"Winner of the King signed photo is @2005_Z33. Congrats, Chris!

Stick around while I'm gone -- I have more Petty memorabilia and some brand, spankin' new @Roush6Team gear for when I get back and traditional #giveaway Fridays. Plus a #holiday/#newyear #contest https://t.co/obAT6uzpy2",https://twitter.com/LarrySewell/status/1201995860630016000
resucue83,PerformancePOil,"Winner of the King signed photo is @2005_Z33. Congrats, Chris!

Stick around while I'm gone -- I have more Petty memorabilia and some brand, spankin' new @Roush6Team gear for when I get back and traditional #giveaway Fridays. Plus a #holiday/#newyear #contest https://t.co/obAT6uzpy2",https://twitter.com/resucue83/status/1201994429793538048
Shyman33,NYFRSselbyCSO,1st time I've seen our newly wrapped #bewateraware #fire engine! Brilliantly simple way of getting #safety messages across. If u see them about around #York over the #festiveseason give them a wave &amp; please take heed of our #advice this #Christmas &amp; #newyear #watersafety 💧❄🚒🎄 https://t.co/PjdYchwBp1,https://twitter.com/Shyman33/status/1201991816268173318
notasutiles8,chopracenter,✨REFLECT✨ Don’t go in with a fixed idea about what you think your 2020 intentions will be. And don’t let others ideas about what they want to attract in the #newyear affect your own practice. Your intentions should be fully your own. #2020visionboard,https://twitter.com/notasutiles8/status/1201988270961418240
journeearmani,lawthadragon,need #edibles in Chicago/ Chicagoland area before the #newyear 🤔 hit me up #DragonTreats https://t.co/MCGfiowPOs,https://twitter.com/journeearmani/status/1201987148553039874
Chin_chocolate,h_quinn87,"Qui fait quoi le 31 ? 
#NouvelAn #NewYear #BCBG https://t.co/Fko4HoW6Hm",https://twitter.com/Chin_chocolate/status/1201986750865924099
valeriej212,NYFRSselbyCSO,1st time I've seen our newly wrapped #bewateraware #fire engine! Brilliantly simple way of getting #safety messages across. If u see them about around #York over the #festiveseason give them a wave &amp; please take heed of our #advice this #Christmas &amp; #newyear #watersafety 💧❄🚒🎄 https://t.co/PjdYchwBp1,https://twitter.com/valeriej212/status/1201986394949914626
sacha_coward,ColMuseums,"Nothing planned for the lull between #Christmas and #NewYear? We have spaces available on our #Colchester Castle #Escape experience on the 28th, 29th, 30th and 31st December: https://t.co/rnxfcM3uXh https://t.co/WUM9qnBSya",https://twitter.com/sacha_coward/status/1201985683897884673
UltimateEscape_,WareDrillHall,"Have some #festive #fun at some of the #Christmas and #NewYear #events down at @WareDrillHall 🎼🎻🎸🎺🎷👨‍🎤🎀🎅🎁🎄✨☃️🍾🎉🎈
#ware #hertford #hoddesdon #disco #concert #music #orchestra #choir #dj #ska #TwoTone #family #kids #entertainment #celebrate #NewYear2020 #magic https://t.co/tcO12QFLVg",https://twitter.com/UltimateEscape_/status/1201983204099526662
MicroBizGirl,NYFRSselbyCSO,1st time I've seen our newly wrapped #bewateraware #fire engine! Brilliantly simple way of getting #safety messages across. If u see them about around #York over the #festiveseason give them a wave &amp; please take heed of our #advice this #Christmas &amp; #newyear #watersafety 💧❄🚒🎄 https://t.co/PjdYchwBp1,https://twitter.com/MicroBizGirl/status/1201977966818942977
LeeTayl33450204,nghEDteam,"A fab team, in a department rated “Good” by CQC with consistently positive results in our staff satisfaction surveys!
 #NewYear #NewYou #Jobs #Work #Team #NHS #Northampton #UrgentCare https://t.co/o0V9BHlfo2",https://twitter.com/LeeTayl33450204/status/1201977144538210309
CllrBVonClemens,GillinghamGuide,"Do you have an event in January.  Let us know about it.   Community and Charity adverts are free to advertise but we need details by the 5 January.

https://t.co/U5OWK3psyK

#events #newyear #tellus https://t.co/aZfvHujjy7",https://twitter.com/CllrBVonClemens/status/1201976599454920705
swanseamwwfrs,SWPSwansea,"#Morriston_NPT PCSO Titerickx has been speaking to @mawwfire @ArsonMaww teams to arrange  a meeting to discuss #PartnershipWorking into #Xmas and #NewYear 

@rob_bending 

^55233",https://twitter.com/swanseamwwfrs/status/1201976585080979468
furaha_7,h_quinn87,"Qui fait quoi le 31 ? 
#NouvelAn #NewYear #BCBG https://t.co/Fko4HoW6Hm",https://twitter.com/furaha_7/status/1201976273263828994
KendallSylvia,NYFRSselbyCSO,1st time I've seen our newly wrapped #bewateraware #fire engine! Brilliantly simple way of getting #safety messages across. If u see them about around #York over the #festiveseason give them a wave &amp; please take heed of our #advice this #Christmas &amp; #newyear #watersafety 💧❄🚒🎄 https://t.co/PjdYchwBp1,https://twitter.com/KendallSylvia/status/1201975355143266304
Biyohabes,h_quinn87,"Qui fait quoi le 31 ? 
#NouvelAn #NewYear #BCBG https://t.co/Fko4HoW6Hm",https://twitter.com/Biyohabes/status/1201974754787430401
EventsScouse,AmityYoga,#Scousehour New Year #Wellbeing #Saturday #Retreats with @AmityYoga 🧘‍♀️https://t.co/qlMXvh8Oom 10 am - 2 pm Hatha Yoga Meditation Pranayama Breathing Deep Relaxation #Lunch £28 #Liverpool #hatha #yoga #Mindfulness #uk @scousehour #health #2019 #NewYear #Gift #Christmas https://t.co/uOUAMmHaaY,https://twitter.com/EventsScouse/status/1201974434623565825
LaudaniNino,carta_story,"#MarcoCarta vi aspetta il 31 dicembre a #Dolianova con un concerto ricco di emozioni 🎶🎤 Siete pronti? 💣💣💣💪💪💪

#Music #Pop #live #Capodanno #NewYear #BagagliLeggeri #LiberoDiAmare 🍾🍾🍾 https://t.co/KmCpD4EjgM",https://twitter.com/LaudaniNino/status/1201973310344585223
Swim_Gymwear,sistecbd,"New Year Party Flyer Template | New year Invitation Flyer| MS Word and Photoshop Template | Instant Download https://t.co/RPEtQW2dVK via @Etsy
@ejlazar  @SGH_rts
 #RtmeBB #etsyaaa #etsymntt  #etsysocial #newyear #christmas",https://twitter.com/Swim_Gymwear/status/1201972752955191297
RJBxx,nghEDteam,"A fab team, in a department rated “Good” by CQC with consistently positive results in our staff satisfaction surveys!
 #NewYear #NewYou #Jobs #Work #Team #NHS #Northampton #UrgentCare https://t.co/o0V9BHlfo2",https://twitter.com/RJBxx/status/1201971908935405571
themccpodcast,SoWizardPodcast,"We’ve got the rest of 2019 planned out for the #podcast, what movies are you looking forward to in #NewYear 2020? #BlackWidow? #BirdsOfPrey? #TheInvisibleMan? Subscribe to us on your favorite podcatcher to never miss a movie review! #PodcastHQ https://t.co/p9c8TVk5UB",https://twitter.com/themccpodcast/status/1201971743272910848
pbyrond,TasiaValenza,"It's December, time to reflect on this last year and decade! I've written a new article on LinkedIn - check it out! https://t.co/XC9aRXMXqs #givegreatvoice #affirmations #newdecade #newyear",https://twitter.com/pbyrond/status/1201971540671242240
sensailii,NonZeroDay_ttv,"Start the year the right way. By winning $420 on 01.01.2020. 
Big thank you to all my loyal viewers.. for a wonderful year together and I hope we'll have an even better one in 2020. 
https://t.co/VcbYTueeC9 
#giveaway #newyear",https://twitter.com/sensailii/status/1201971414204604417
GreenwichHour,LondonSculpture,"Have something to look forward to for the #NewYear. Become a member of our open-access #sculpture workshop &amp; join a welcoming community, have access to amazing purpose built facilities tools &amp; space, &amp; develop your #artwork.
Find out more on our website: https://t.co/SERzrcxVBO https://t.co/DHLRAZz6Mn",https://twitter.com/GreenwichHour/status/1201970096744189952
VisionaryMinds2,tammymontana711,"DM me for more info 
#CEOs #Founders #Entrepreneurs #BusinessGrowth #BusinessNews #Events #BaldwinFamily #Sponsors #Vendors #RochesterNY #NewYear #Health #Wellness #Expo https://t.co/ohySzPjpux",https://twitter.com/VisionaryMinds2/status/1201967552328540163
missmybabyboy,NYFRSselbyCSO,1st time I've seen our newly wrapped #bewateraware #fire engine! Brilliantly simple way of getting #safety messages across. If u see them about around #York over the #festiveseason give them a wave &amp; please take heed of our #advice this #Christmas &amp; #newyear #watersafety 💧❄🚒🎄 https://t.co/PjdYchwBp1,https://twitter.com/missmybabyboy/status/1201967523111018496
vickisalemi,dianakelly,"Looking to bring in more cash in the #newyear? These @Forbes tips will help you get there, with #sidehustle and #investment ideas that will boost your income. https://t.co/TeDV43HGT9",https://twitter.com/vickisalemi/status/1201966629355212800
Dream7hief,NonZeroDay_ttv,"Start the year the right way. By winning $420 on 01.01.2020. 
Big thank you to all my loyal viewers.. for a wonderful year together and I hope we'll have an even better one in 2020. 
https://t.co/VcbYTueeC9 
#giveaway #newyear",https://twitter.com/Dream7hief/status/1201965578581352448
dianelewis6039,NYFRSselbyCSO,1st time I've seen our newly wrapped #bewateraware #fire engine! Brilliantly simple way of getting #safety messages across. If u see them about around #York over the #festiveseason give them a wave &amp; please take heed of our #advice this #Christmas &amp; #newyear #watersafety 💧❄🚒🎄 https://t.co/PjdYchwBp1,https://twitter.com/dianelewis6039/status/1201965169456402439
Bashynx,NonZeroDay_ttv,"Start the year the right way. By winning $420 on 01.01.2020. 
Big thank you to all my loyal viewers.. for a wonderful year together and I hope we'll have an even better one in 2020. 
https://t.co/VcbYTueeC9 
#giveaway #newyear",https://twitter.com/Bashynx/status/1201965123482660865
Jose11ra,SaveATrain,"𝐁𝐋𝐎𝐆: Christmas is the most wonderful time of the year so let us get into the spirit with the Best Christmas Markets in Germany

* Please Share the link and this blog post

#MaryChristmas #Christmas #newyear #germany #travelgermany
https://t.co/HNrbkNGriX",https://twitter.com/Jose11ra/status/1201961370692009985
nerdyflow,RainbowColorArt,"Happy December for everyone! 😊I’m starting my holiday mood challenge 🎄NewYearber🎄Day 1: Scarf ❄️
#newyearber #newyear #art #digitalart #conceptart #procreate #inspiration #holidayseason #cute #instaart https://t.co/uMOvahfs4I",https://twitter.com/nerdyflow/status/1201195246622838784
nerdyflow,RainbowColorArt,Keeping on the holiday mood challenge 🎄NewYearber🎄Day 3: Hot Chocolate ☕️🍫 #newyearber #newyear #art #digitalart #conceptart #procreate #inspiration #holidayseason #cute #instaart #chocolate #christmas #sweet https://t.co/SO9Sp8mQsL,https://twitter.com/nerdyflow/status/1201960315933659139
Spider_Gina,Manitarka,"Enjoy original and cool products @Society6 by #Manitarka
Cyber Monday Sale: Up to 50% Off + Free Shipping on Everything - Ends Tonight at Midnight PT
#sale #discount #funny #Santa #NewYear #holidaydecor #cute #dino #forkids #forher #yoga #love #art
https://t.co/e4oADN7XkN https://t.co/IUgi7Dcqbh",https://twitter.com/Spider_Gina/status/1201589965198635011
Spider_Gina,TarinLydie,#disney #nouvelan #newyear   https://t.co/JjalhL755W,https://twitter.com/Spider_Gina/status/1200703580413583360
Spider_Gina,LorettaHope,"Expecting a new addition to the family in the new year? 👶🏽

I'm taking bookings for January 2020 for baby bump paints. See more here:

https://t.co/7QZLbYSgQ8

#babyontheway #maternity #art #newyear #mumtobe https://t.co/dy81TdQnY0",https://twitter.com/Spider_Gina/status/1201082937774657537
Spider_Gina,moshi_moshi_glb,"【FASHION】Find the perfect New Year's gifts and souvenirs from Japan this year at the Disney Store.

English: https://t.co/sxVhNGHV3V
繁体字: https://t.co/6cLbEOGb0I

#Disney #MickeyMouse #WinnieThePooh #2020 #NewYear https://t.co/xV9Nm89PeE",https://twitter.com/Spider_Gina/status/1199523388601118721
Spider_Gina,AnaErleneNM,"As Cores Do Natal. Check out #mymagazine on @Flipboard_BR @Flipboard @FlipboardMag #MagsWeLove #Monday #Christmas #AnoNovo #NewYear #Natal #art 

https://t.co/IN3r8QASqD",https://twitter.com/Spider_Gina/status/1199144836219183106
